vmin_low,vmin_high,vmin_mid,flux
2.438959999999999866e+02,2.446949999999999932e+02,2.442955000000000041e+02,4.295919007105494813e+01
2.446949999999999932e+02,2.454939999999999714e+02,2.450944999999999823e+02,4.295919007105494813e+01
2.454939999999999714e+02,2.462930000000000064e+02,2.458934999999999889e+02,4.295919007105494813e+01
2.462930000000000064e+02,2.470920000000000130e+02,2.466924999999999955e+02,4.295919007105494813e+01
2.470920000000000130e+02,2.478909999999999911e+02,2.474915000000000020e+02,4.295919007105494813e+01
2.478909999999999911e+02,2.486899999999999977e+02,2.482905000000000086e+02,4.295919007105494813e+01
2.486899999999999977e+02,2.494890000000000043e+02,2.490894999999999868e+02,4.295919007105494813e+01
2.494890000000000043e+02,2.502879999999999825e+02,2.498884999999999934e+02,4.295919007105494813e+01
2.502879999999999825e+02,2.510870000000000175e+02,2.506875000000000000e+02,2.591763363484984239e+01
2.510870000000000175e+02,2.518859999999999957e+02,2.514865000000000066e+02,2.591763363484984239e+01
2.518859999999999957e+02,2.526850000000000023e+02,2.522855000000000132e+02,2.591763363484984239e+01
2.526850000000000023e+02,2.534840000000000089e+02,2.530844999999999914e+02,2.591763363484984239e+01
2.534840000000000089e+02,2.542829999999999870e+02,2.538834999999999980e+02,2.591763363484984239e+01
2.542829999999999870e+02,2.550819999999999936e+02,2.546825000000000045e+02,2.591763363484984239e+01
2.550819999999999936e+02,2.558810000000000286e+02,2.554815000000000111e+02,2.591763363484982463e+01
2.558810000000000286e+02,2.566800000000000068e+02,2.562805000000000177e+02,2.591763363484982463e+01
2.566800000000000068e+02,2.574789999999999850e+02,2.570794999999999959e+02,2.591763363484982463e+01
2.574789999999999850e+02,2.582780000000000200e+02,2.578785000000000309e+02,2.591763363484982463e+01
2.582780000000000200e+02,2.590770000000000550e+02,2.586775000000000091e+02,2.591763363484982463e+01
2.590770000000000550e+02,2.598759999999999764e+02,2.594764999999999873e+02,2.591763363484982463e+01
2.598759999999999764e+02,2.606750000000000114e+02,2.602754999999999654e+02,2.591763363484982463e+01
2.606750000000000114e+02,2.614739999999999895e+02,2.610745000000000005e+02,2.591763363484982463e+01
2.614739999999999895e+02,2.622730000000000246e+02,2.618735000000000355e+02,2.591763363484982463e+01
2.622730000000000246e+02,2.630720000000000596e+02,2.626725000000000136e+02,2.591763363484982463e+01
2.630720000000000596e+02,2.638709999999999809e+02,2.634714999999999918e+02,2.591763363484982463e+01
2.638709999999999809e+02,2.646700000000000159e+02,2.642704999999999700e+02,2.591763363484982463e+01
2.646700000000000159e+02,2.654689999999999941e+02,2.650695000000000050e+02,2.591763363484982463e+01
2.654689999999999941e+02,2.662680000000000291e+02,2.658685000000000400e+02,2.591763363484982463e+01
2.662680000000000291e+02,2.670670000000000073e+02,2.666675000000000182e+02,2.591763363484982463e+01
2.670670000000000073e+02,2.678659999999999854e+02,2.674664999999999964e+02,2.591763363484982463e+01
2.678659999999999854e+02,2.686650000000000205e+02,2.682654999999999745e+02,2.591763363484982463e+01
2.686650000000000205e+02,2.694639999999999986e+02,2.690645000000000095e+02,2.591763363484982463e+01
2.694639999999999986e+02,2.702630000000000337e+02,2.698635000000000446e+02,2.591763363484982463e+01
2.702630000000000337e+02,2.710620000000000118e+02,2.706625000000000227e+02,2.591763363484982463e+01
2.710620000000000118e+02,2.718610000000000468e+02,2.714615000000000009e+02,2.591763363484982463e+01
2.718610000000000468e+02,2.726600000000000250e+02,2.722605000000000359e+02,2.591763363484982463e+01
2.726600000000000250e+02,2.734590000000000032e+02,2.730595000000000141e+02,2.591763363484982463e+01
2.734590000000000032e+02,2.742580000000000382e+02,2.738585000000000491e+02,2.591763363484982463e+01
2.742580000000000382e+02,2.750570000000000164e+02,2.746575000000000273e+02,2.591763363484982463e+01
2.750570000000000164e+02,2.758560000000000514e+02,2.754565000000000055e+02,2.591763363484982463e+01
2.758560000000000514e+02,2.766549999999999727e+02,2.762554999999999836e+02,2.591763363484982463e+01
2.766549999999999727e+02,2.774540000000000077e+02,2.770544999999999618e+02,2.591763363484982463e+01
